Created as New Dataset,Sample 006 By FTIR User 2.0 Date Friday, April 12 2024
cm-1,%T
2784.00,94.69
2783.00,94.73
2782.00,94.77
2781.00,94.81
2780.00,94.85
2779.00,94.89
2778.00,94.94
2777.00,94.98
2776.00,95.02
2775.00,95.06
2774.00,95.09
2773.00,95.11
2772.00,95.14
2771.00,95.16
2770.00,95.19
2769.00,95.22
2768.00,95.25
2767.00,95.28
2766.00,95.31
2765.00,95.33
2764.00,95.36
2763.00,95.38
2762.00,95.40
2761.00,95.43
2760.00,95.45
2759.00,95.47
2758.00,95.50
2757.00,95.52
2756.00,95.54
2755.00,95.56
2754.00,95.58
2753.00,95.60
2752.00,95.62
2751.00,95.65
2750.00,95.67
2749.00,95.69
2748.00,95.71
2747.00,95.73
2746.00,95.74
2745.00,95.75
2744.00,95.77
2743.00,95.78
2742.00,95.80
2741.00,95.82
2740.00,95.84
2739.00,95.86
2738.00,95.88
2737.00,95.90
2736.00,95.92
2735.00,95.93
2734.00,95.95
2733.00,95.97
2732.00,95.99
2731.00,96.01
2730.00,96.03
2729.00,96.05
2728.00,96.08
2727.00,96.11
2726.00,96.13
2725.00,96.15
2724.00,96.17
2723.00,96.19
2722.00,96.21
2721.00,96.22
2720.00,96.24
2719.00,96.26
2718.00,96.28
2717.00,96.30
2716.00,96.32
2715.00,96.35
2714.00,96.37
2713.00,96.39
2712.00,96.41
2711.00,96.43
2710.00,96.45
2709.00,96.46
2708.00,96.48
2707.00,96.50
2706.00,96.52
2705.00,96.53
2704.00,96.54
2703.00,96.56
2702.00,96.57
2701.00,96.59
2700.00,96.60
2699.00,96.62
2698.00,96.63
2697.00,96.64
2696.00,96.65
2695.00,96.66
2694.00,96.67
2693.00,96.68
2692.00,96.69
2691.00,96.70
2690.00,96.71
2689.00,96.72
2688.00,96.73
2687.00,96.73
2686.00,96.74
2685.00,96.75
2684.00,96.75
2683.00,96.77
2682.00,96.78
2681.00,96.79
2680.00,96.80
2679.00,96.81
2678.00,96.81
2677.00,96.82
2676.00,96.82
2675.00,96.83
2674.00,96.83
2673.00,96.84
2672.00,96.84
2671.00,96.85
2670.00,96.85
2669.00,96.86
2668.00,96.86
2667.00,96.87
2666.00,96.87
2665.00,96.88
2664.00,96.88
2663.00,96.89
2662.00,96.90
2661.00,96.91
2660.00,96.91
2659.00,96.92
2658.00,96.93
2657.00,96.94
2656.00,96.95
2655.00,96.95
2654.00,96.96
2653.00,96.97
2652.00,96.98
2651.00,96.99
2650.00,97.00
2649.00,97.01
2648.00,97.01
2647.00,97.02
2646.00,97.04
2645.00,97.05
2644.00,97.06
2643.00,97.08
2642.00,97.09
2641.00,97.10
2640.00,97.12
2639.00,97.14
2638.00,97.15
2637.00,97.17
2636.00,97.18
2635.00,97.19
2634.00,97.21
2633.00,97.22
2632.00,97.24
2631.00,97.25
2630.00,97.27
2629.00,97.29
2628.00,97.30
2627.00,97.32
2626.00,97.34
2625.00,97.35
2624.00,97.37
2623.00,97.39
2622.00,97.40
2621.00,97.42
2620.00,97.44
2619.00,97.46
2618.00,97.48
2617.00,97.50
2616.00,97.53
2615.00,97.55
2614.00,97.56
2613.00,97.58
2612.00,97.60
2611.00,97.62
2610.00,97.63
2609.00,97.65
2608.00,97.67
2607.00,97.68
2606.00,97.70
2605.00,97.72
2604.00,97.74
2603.00,97.75
2602.00,97.77
2601.00,97.79
2600.00,97.81
2599.00,97.83
2598.00,97.84
2597.00,97.86
2596.00,97.88
2595.00,97.89
2594.00,97.91
2593.00,97.92
2592.00,97.93
2591.00,97.95
2590.00,97.96
2589.00,97.98
2588.00,97.99
2587.00,98.00
2586.00,98.01
2585.00,98.03
2584.00,98.04
2583.00,98.06
2582.00,98.07
2581.00,98.08
2580.00,98.09
2579.00,98.10
2578.00,98.11
2577.00,98.12
2576.00,98.12
2575.00,98.13
2574.00,98.14
2573.00,98.14
2572.00,98.15
2571.00,98.16
2570.00,98.17
2569.00,98.18
2568.00,98.19
2567.00,98.20
2566.00,98.20
2565.00,98.21
2564.00,98.21
2563.00,98.22
2562.00,98.23
2561.00,98.24
2560.00,98.24
2559.00,98.25
2558.00,98.25
2557.00,98.26
2556.00,98.26
2555.00,98.27
2554.00,98.27
2553.00,98.28
2552.00,98.28
2551.00,98.29
2550.00,98.29
2549.00,98.30
2548.00,98.30
2547.00,98.31
2546.00,98.32
2545.00,98.32
2544.00,98.32
2543.00,98.32
2542.00,98.32
2541.00,98.32
2540.00,98.33
2539.00,98.33
2538.00,98.34
2537.00,98.34
2536.00,98.34
2535.00,98.34
2534.00,98.35
2533.00,98.35
2532.00,98.35
2531.00,98.36
2530.00,98.36
2529.00,98.36
2528.00,98.36
2527.00,98.36
2526.00,98.37
2525.00,98.38
2524.00,98.38
2523.00,98.39
2522.00,98.40
2521.00,98.40
2520.00,98.41
2519.00,98.41
2518.00,98.41
2517.00,98.41
2516.00,98.42
2515.00,98.42
2514.00,98.43
2513.00,98.43
2512.00,98.44
2511.00,98.44
2510.00,98.45
2509.00,98.45
2508.00,98.46
2507.00,98.47
2506.00,98.48
2505.00,98.48
2504.00,98.49
2503.00,98.49
2502.00,98.50
2501.00,98.50
