Created as New Dataset,Sample 008 By FTIR User 2.0 Date Friday, April 12 2024
cm-1,%T
3161.00,73.72
3160.00,73.87
3159.00,74.00
3158.00,74.14
3157.00,74.27
3156.00,74.39
3155.00,74.50
3154.00,74.62
3153.00,74.75
3152.00,74.91
3151.00,75.09
3150.00,75.27
3149.00,75.45
3148.00,75.61
3147.00,75.77
3146.00,75.92
3145.00,76.07
3144.00,76.21
3143.00,76.34
3142.00,76.46
3141.00,76.58
3140.00,76.71
3139.00,76.86
3138.00,77.02
3137.00,77.20
3136.00,77.37
3135.00,77.53
3134.00,77.68
3133.00,77.83
3132.00,77.97
3131.00,78.10
3130.00,78.24
3129.00,78.39
3128.00,78.55
3127.00,78.70
3126.00,78.85
3125.00,78.99
3124.00,79.11
3123.00,79.23
3122.00,79.35
3121.00,79.47
3120.00,79.61
3119.00,79.74
3118.00,79.88
3117.00,80.03
3116.00,80.19
3115.00,80.35
3114.00,80.51
3113.00,80.67
3112.00,80.81
3111.00,80.94
3110.00,81.07
3109.00,81.21
3108.00,81.35
3107.00,81.51
3106.00,81.66
3105.00,81.81
3104.00,81.94
3103.00,82.06
3102.00,82.19
3101.00,82.31
3100.00,82.45
3099.00,82.59
3098.00,82.73
3097.00,82.88
3096.00,83.02
3095.00,83.15
3094.00,83.28
3093.00,83.40
3092.00,83.51
3091.00,83.62
3090.00,83.74
3089.00,83.87
3088.00,83.99
3087.00,84.12
3086.00,84.24
3085.00,84.36
3084.00,84.48
3083.00,84.60
3082.00,84.72
3081.00,84.84
3080.00,84.96
3079.00,85.08
3078.00,85.21
3077.00,85.35
3076.00,85.48
3075.00,85.61
3074.00,85.74
3073.00,85.85
3072.00,85.97
3071.00,86.07
3070.00,86.18
3069.00,86.27
3068.00,86.38
3067.00,86.48
3066.00,86.60
3065.00,86.72
3064.00,86.85
3063.00,86.96
3062.00,87.08
3061.00,87.19
3060.00,87.29
3059.00,87.39
3058.00,87.48
3057.00,87.58
3056.00,87.68
3055.00,87.78
3054.00,87.88
3053.00,87.98
3052.00,88.08
3051.00,88.18
3050.00,88.28
3049.00,88.37
3048.00,88.47
3047.00,88.56
3046.00,88.65
3045.00,88.74
3044.00,88.82
3043.00,88.91
3042.00,89.00
3041.00,89.09
3040.00,89.18
3039.00,89.27
3038.00,89.36
3037.00,89.44
3036.00,89.52
3035.00,89.59
3034.00,89.67
3033.00,89.75
3032.00,89.83
3031.00,89.91
3030.00,89.99
3029.00,90.06
3028.00,90.13
3027.00,90.19
3026.00,90.25
3025.00,90.31
3024.00,90.36
3023.00,90.41
3022.00,90.45
3021.00,90.48
3020.00,90.51
3019.00,90.53
3018.00,90.54
3017.00,90.53
3016.00,90.51
3015.00,90.47
3014.00,90.42
3013.00,90.35
3012.00,90.26
3011.00,90.16
3010.00,90.04
3009.00,89.89
3008.00,89.73
3007.00,89.54
3006.00,89.33
3005.00,89.11
3004.00,88.88
3003.00,88.64
3002.00,88.41
3001.00,88.18
3000.00,87.95
2999.00,87.74
2998.00,87.54
2997.00,87.37
2996.00,87.21
2995.00,87.07
2994.00,86.93
2993.00,86.80
2992.00,86.67
2991.00,86.55
2990.00,86.43
2989.00,86.30
2988.00,86.14
2987.00,85.92
2986.00,85.57
2985.00,85.02
2984.00,84.30
2983.00,83.54
2982.00,82.94
2981.00,82.66
2980.00,82.69
2979.00,82.94
2978.00,83.28
2977.00,83.62
2976.00,83.88
2975.00,84.03
2974.00,84.04
2973.00,83.96
2972.00,83.88
2971.00,83.91
2970.00,84.08
2969.00,84.35
2968.00,84.62
2967.00,84.86
2966.00,85.06
2965.00,85.23
2964.00,85.38
2963.00,85.51
2962.00,85.61
2961.00,85.69
2960.00,85.76
2959.00,85.81
2958.00,85.85
2957.00,85.88
2956.00,85.89
2955.00,85.91
2954.00,85.92
2953.00,85.94
2952.00,85.95
2951.00,85.95
2950.00,85.94
2949.00,85.92
2948.00,85.90
2947.00,85.88
2946.00,85.88
2945.00,85.87
2944.00,85.86
2943.00,85.84
2942.00,85.79
2941.00,85.73
2940.00,85.66
2939.00,85.59
2938.00,85.52
2937.00,85.46
2936.00,85.40
2935.00,85.34
2934.00,85.28
2933.00,85.22
2932.00,85.18
2931.00,85.16
2930.00,85.16
2929.00,85.18
2928.00,85.23
2927.00,85.28
2926.00,85.34
2925.00,85.40
2924.00,85.47
2923.00,85.53
2922.00,85.59
2921.00,85.65
2920.00,85.70
2919.00,85.75
2918.00,85.79
2917.00,85.83
2916.00,85.87
2915.00,85.91
2914.00,85.95
2913.00,85.98
2912.00,86.01
2911.00,86.03
2910.00,86.04
2909.00,86.06
2908.00,86.07
2907.00,86.08
2906.00,86.09
2905.00,86.10
2904.00,86.10
2903.00,86.11
2902.00,86.12
2901.00,86.14
2900.00,86.15
2899.00,86.17
2898.00,86.18
2897.00,86.18
2896.00,86.17
2895.00,86.15
2894.00,86.12
2893.00,86.09
2892.00,86.06
2891.00,86.04
2890.00,86.05
2889.00,86.08
2888.00,86.14
2887.00,86.21
2886.00,86.28
2885.00,86.35
2884.00,86.43
2883.00,86.56
2882.00,86.73
2881.00,86.94
2880.00,87.17
2879.00,87.39
2878.00,87.60
2877.00,87.79
2876.00,87.96
2875.00,88.12
2874.00,88.27
2873.00,88.40
2872.00,88.54
2871.00,88.67
2870.00,88.80
2869.00,88.94
2868.00,89.08
2867.00,89.23
2866.00,89.37
2865.00,89.51
2864.00,89.66
2863.00,89.80
2862.00,89.95
2861.00,90.10
2860.00,90.25
2859.00,90.39
2858.00,90.52
2857.00,90.65
2856.00,90.77
2855.00,90.89
2854.00,91.00
2853.00,91.10
2852.00,91.21
2851.00,91.32
2850.00,91.42
2849.00,91.52
2848.00,91.62
2847.00,91.71
2846.00,91.79
2845.00,91.88
2844.00,91.96
2843.00,92.05
2842.00,92.13
2841.00,92.21
2840.00,92.29
2839.00,92.36
2838.00,92.42
2837.00,92.48
2836.00,92.53
2835.00,92.59
2834.00,92.64
2833.00,92.70
2832.00,92.75
2831.00,92.80
2830.00,92.86
2829.00,92.91
2828.00,92.97
2827.00,93.02
2826.00,93.08
2825.00,93.14
2824.00,93.19
2823.00,93.23
2822.00,93.28
2821.00,93.33
2820.00,93.38
2819.00,93.43
2818.00,93.48
2817.00,93.53
2816.00,93.57
2815.00,93.61
2814.00,93.66
2813.00,93.71
2812.00,93.76
2811.00,93.81
2810.00,93.85
2809.00,93.89
2808.00,93.92
2807.00,93.96
2806.00,93.99
2805.00,94.03
2804.00,94.07
2803.00,94.10
2802.00,94.14
2801.00,94.18
2800.00,94.21
2799.00,94.25
2798.00,94.28
2797.00,94.31
2796.00,94.34
2795.00,94.36
2794.00,94.39
2793.00,94.42
2792.00,94.46
2791.00,94.49
2790.00,94.52
2789.00,94.54
2788.00,94.56
2787.00,94.58
2786.00,94.60
2785.00,94.62
2784.00,94.64
2783.00,94.67
2782.00,94.69
2781.00,94.72
2780.00,94.74
2779.00,94.77
2778.00,94.79
2777.00,94.82
2776.00,94.85
2775.00,94.87
2774.00,94.88
2773.00,94.90
2772.00,94.91
2771.00,94.92
2770.00,94.94
2769.00,94.96
2768.00,94.98
2767.00,94.99
2766.00,95.01
2765.00,95.03
2764.00,95.04
2763.00,95.06
2762.00,95.08
2761.00,95.10
2760.00,95.12
2759.00,95.13
2758.00,95.15
2757.00,95.17
2756.00,95.18
2755.00,95.20
2754.00,95.21
2753.00,95.23
2752.00,95.25
2751.00,95.27
2750.00,95.29
2749.00,95.31
2748.00,95.32
2747.00,95.33
2746.00,95.33
2745.00,95.34
2744.00,95.35
2743.00,95.35
2742.00,95.37
2741.00,95.38
2740.00,95.39
2739.00,95.41
2738.00,95.42
2737.00,95.43
2736.00,95.44
2735.00,95.45
2734.00,95.46
2733.00,95.47
2732.00,95.49
2731.00,95.50
2730.00,95.52
2729.00,95.54
2728.00,95.57
2727.00,95.59
2726.00,95.61
2725.00,95.62
2724.00,95.63
2723.00,95.64
2722.00,95.64
2721.00,95.65
2720.00,95.66
2719.00,95.67
2718.00,95.69
2717.00,95.71
2716.00,95.72
2715.00,95.74
2714.00,95.75
2713.00,95.77
2712.00,95.78
2711.00,95.80
