Created as New Dataset,Sample 000 By FTIR User 2.0 Date Friday, March 01 2024
cm-1,%T
2666.00,98.42
2665.00,98.42
2664.00,98.42
2663.00,98.42
2662.00,98.43
2661.00,98.43
2660.00,98.43
2659.00,98.43
2658.00,98.43
2657.00,98.43
2656.00,98.43
2655.00,98.44
2654.00,98.44
2653.00,98.44
2652.00,98.45
2651.00,98.45
2650.00,98.45
2649.00,98.45
2648.00,98.45
2647.00,98.45
2646.00,98.45
2645.00,98.45
2644.00,98.45
2643.00,98.45
2642.00,98.45
2641.00,98.45
2640.00,98.46
2639.00,98.46
2638.00,98.46
2637.00,98.46
2636.00,98.47
2635.00,98.47
2634.00,98.47
2633.00,98.47
2632.00,98.47
2631.00,98.47
2630.00,98.47
2629.00,98.47
2628.00,98.47
2627.00,98.47
2626.00,98.47
2625.00,98.47
2624.00,98.47
2623.00,98.48
2622.00,98.48
2621.00,98.48
2620.00,98.49
2619.00,98.49
2618.00,98.49
2617.00,98.48
2616.00,98.48
2615.00,98.48
2614.00,98.48
2613.00,98.48
2612.00,98.48
2611.00,98.48
2610.00,98.48
2609.00,98.49
2608.00,98.49
2607.00,98.50
2606.00,98.50
2605.00,98.50
2604.00,98.49
2603.00,98.49
2602.00,98.49
2601.00,98.49
2600.00,98.49
2599.00,98.49
2598.00,98.50
2597.00,98.50
2596.00,98.50
2595.00,98.49
2594.00,98.49
2593.00,98.49
2592.00,98.49
2591.00,98.49
2590.00,98.49
2589.00,98.49
2588.00,98.49
2587.00,98.49
2586.00,98.49
2585.00,98.49
2584.00,98.49
2583.00,98.49
2582.00,98.50
2581.00,98.49
2580.00,98.49
2579.00,98.49
2578.00,98.48
2577.00,98.48
2576.00,98.48
2575.00,98.48
2574.00,98.48
2573.00,98.48
2572.00,98.48
2571.00,98.48
2570.00,98.48
2569.00,98.48
2568.00,98.48
2567.00,98.48
2566.00,98.48
2565.00,98.48
2564.00,98.48
2563.00,98.48
2562.00,98.48
2561.00,98.48
2560.00,98.47
2559.00,98.47
2558.00,98.48
2557.00,98.48
2556.00,98.48
2555.00,98.47
2554.00,98.47
2553.00,98.47
2552.00,98.46
2551.00,98.46
2550.00,98.46
2549.00,98.46
2548.00,98.46
2547.00,98.45
2546.00,98.45
2545.00,98.45
2544.00,98.45
2543.00,98.44
2542.00,98.45
2541.00,98.45
2540.00,98.45
2539.00,98.45
2538.00,98.45
2537.00,98.44
2536.00,98.44
2535.00,98.44
2534.00,98.44
2533.00,98.43
2532.00,98.43
2531.00,98.42
2530.00,98.42
2529.00,98.42
2528.00,98.41
2527.00,98.41
2526.00,98.41
2525.00,98.41
2524.00,98.41
2523.00,98.41
2522.00,98.41
2521.00,98.40
2520.00,98.40
2519.00,98.40
2518.00,98.40
2517.00,98.40
2516.00,98.39
2515.00,98.39
2514.00,98.39
2513.00,98.39
2512.00,98.39
2511.00,98.39
2510.00,98.38
2509.00,98.38
2508.00,98.38
2507.00,98.38
2506.00,98.38
2505.00,98.37
2504.00,98.37
2503.00,98.37
2502.00,98.37
2501.00,98.37
2500.00,98.36
2499.00,98.36
2498.00,98.36
2497.00,98.35
2496.00,98.35
2495.00,98.35
2494.00,98.35
2493.00,98.35
2492.00,98.34
2491.00,98.34
2490.00,98.34
2489.00,98.34
2488.00,98.33
2487.00,98.33
2486.00,98.33
2485.00,98.33
2484.00,98.32
2483.00,98.32
2482.00,98.32
2481.00,98.31
2480.00,98.31
2479.00,98.31
2478.00,98.31
2477.00,98.31
2476.00,98.30
2475.00,98.30
2474.00,98.29
2473.00,98.29
2472.00,98.29
