Created as New Dataset,Sample 005 By FTIR User 2.0 Date Friday, April 12 2024
cm-1,%T
2505.00,99.44
2504.00,99.44
2503.00,99.44
2502.00,99.44
2501.00,99.43
2500.00,99.43
2499.00,99.43
2498.00,99.43
2497.00,99.43
2496.00,99.43
2495.00,99.43
2494.00,99.43
2493.00,99.43
2492.00,99.43
2491.00,99.43
2490.00,99.43
2489.00,99.43
2488.00,99.43
2487.00,99.43
2486.00,99.43
2485.00,99.43
2484.00,99.43
2483.00,99.43
2482.00,99.43
2481.00,99.43
2480.00,99.43
2479.00,99.43
2478.00,99.43
2477.00,99.43
2476.00,99.43
2475.00,99.43
2474.00,99.43
2473.00,99.43
2472.00,99.42
2471.00,99.42
2470.00,99.43
2469.00,99.43
2468.00,99.43
2467.00,99.43
