Created as New Dataset,Sample 002 By FTIR User 2.0 Date Friday, March 01 2024
cm-1,%T
2637.00,96.90
2636.00,96.90
2635.00,96.91
2634.00,96.91
2633.00,96.91
2632.00,96.91
2631.00,96.91
2630.00,96.91
2629.00,96.91
2628.00,96.91
2627.00,96.92
2626.00,96.92
2625.00,96.92
2624.00,96.93
2623.00,96.93
2622.00,96.93
2621.00,96.93
2620.00,96.94
2619.00,96.94
2618.00,96.93
2617.00,96.94
2616.00,96.94
2615.00,96.95
2614.00,96.95
2613.00,96.95
2612.00,96.95
2611.00,96.95
2610.00,96.94
2609.00,96.95
2608.00,96.95
2607.00,96.96
2606.00,96.96
2605.00,96.96
2604.00,96.96
2603.00,96.97
2602.00,96.97
2601.00,96.97
2600.00,96.97
2599.00,96.97
2598.00,96.97
2597.00,96.97
2596.00,96.97
2595.00,96.97
2594.00,96.97
2593.00,96.97
2592.00,96.97
2591.00,96.97
2590.00,96.97
2589.00,96.97
2588.00,96.98
2587.00,96.98
2586.00,96.98
2585.00,96.98
2584.00,96.98
2583.00,96.98
2582.00,96.98
2581.00,96.98
2580.00,96.99
2579.00,96.99
2578.00,96.99
2577.00,96.99
2576.00,96.99
2575.00,96.99
2574.00,96.99
2573.00,96.99
2572.00,96.99
2571.00,96.99
2570.00,96.99
2569.00,96.99
2568.00,96.99
2567.00,96.99
2566.00,96.99
2565.00,96.99
2564.00,96.99
2563.00,96.99
2562.00,96.99
2561.00,96.99
2560.00,96.99
2559.00,96.99
2558.00,96.99
2557.00,96.99
2556.00,96.99
2555.00,97.00
2554.00,96.99
2553.00,96.99
2552.00,96.99
2551.00,96.99
2550.00,96.99
2549.00,97.00
2548.00,97.00
2547.00,96.99
2546.00,96.99
2545.00,96.99
2544.00,96.98
2543.00,96.98
2542.00,96.98
2541.00,96.98
2540.00,96.98
2539.00,96.98
2538.00,96.98
2537.00,96.98
2536.00,96.98
2535.00,96.98
2534.00,96.98
2533.00,96.99
2532.00,96.99
2531.00,96.98
2530.00,96.98
2529.00,96.98
2528.00,96.98
2527.00,96.98
2526.00,96.97
2525.00,96.97
2524.00,96.97
2523.00,96.97
2522.00,96.96
2521.00,96.97
2520.00,96.97
2519.00,96.97
2518.00,96.96
2517.00,96.96
2516.00,96.97
2515.00,96.97
2514.00,96.97
2513.00,96.97
2512.00,96.96
2511.00,96.96
2510.00,96.96
2509.00,96.96
2508.00,96.96
2507.00,96.96
2506.00,96.96
2505.00,96.96
2504.00,96.96
2503.00,96.95
2502.00,96.95
2501.00,96.95
2500.00,96.95
2499.00,96.95
2498.00,96.95
2497.00,96.95
2496.00,96.96
2495.00,96.96
2494.00,96.95
2493.00,96.95
2492.00,96.95
2491.00,96.95
2490.00,96.95
2489.00,96.94
2488.00,96.94
2487.00,96.94
2486.00,96.94
2485.00,96.94
2484.00,96.94
2483.00,96.94
2482.00,96.94
2481.00,96.94
2480.00,96.93
2479.00,96.93
2478.00,96.93
2477.00,96.93
2476.00,96.93
2475.00,96.93
2474.00,96.92
2473.00,96.92
2472.00,96.92
