frame_index,centroid_1_x,centroid_1_y,centroid_2_x,centroid_2_y,centroid_3_x,centroid_3_y,centroid_4_x,centroid_4_y,centroid_5_x,centroid_5_y,centroid_6_x,centroid_6_y,centroid_7_x,centroid_7_y,centroid_8_x,centroid_8_y
165,231.5,395.91733,250.0,395.544,232.0,426.46796,250.0,425.94257,234.5,514.7535,252.0,513.17737,234.5,540.4641,254.5,539.47144
166,231.5,396.09943,250.0,395.67877,232.0,426.53433,250.0,426.02896,234.5,514.8396,252.0,513.3152,234.5,540.53735,254.5,539.54626
167,231.5,396.07364,250.0,395.6675,232.0,426.5918,250.0,426.06488,234.5,514.76953,252.0,513.19403,234.5,540.48083,254.5,539.51294
168,231.5,396.22098,250.0,395.8525,232.0,426.67386,250.0,426.20932,234.5,514.8044,252.0,513.2517,234.5,540.48883,254.5,539.5246
169,231.5,396.24332,250.0,395.8571,232.0,426.6732,250.0,426.20905,234.5,514.7416,252.0,513.24994,234.5,540.4311,254.5,539.4834
170,231.5,396.37836,250.0,396.0404,232.0,426.79114,250.0,426.2604,234.5,514.75867,252.0,513.2499,234.5,540.43945,254.5,539.4731
171,231.5,396.563,250.0,396.27115,232.0,426.95547,250.0,426.41315,234.5,514.9493,252.0,513.4138,234.5,540.5972,254.5,539.59546
172,231.5,396.60925,250.0,396.27908,232.0,426.96423,250.0,426.4252,234.5,514.91626,252.0,513.386,234.5,540.5524,254.5,539.5503
173,231.5,396.76416,250.0,396.47055,232.0,427.21915,250.0,426.55627,234.5,514.89886,252.0,513.3793,234.5,540.5517,254.5,539.54364
174,231.5,396.92984,250.0,396.65192,232.0,427.37622,250.0,426.77444,234.5,514.9888,252.0,513.45483,234.5,540.7,254.5,539.6429
175,231.5,397.00772,250.0,396.68793,232.0,427.47458,250.0,426.88464,234.5,514.942,252.0,513.4261,234.5,540.581,254.5,539.5606
176,231.5,397.24454,250.0,396.8801,232.0,427.58032,250.0,427.1375,234.5,514.9586,252.0,513.43164,234.5,540.6253,254.5,539.5717
177,231.5,397.33206,250.0,396.9911,232.0,427.62613,250.0,427.18625,234.5,514.9953,252.0,513.4363,234.5,540.6294,254.5,539.57635
178,231.5,397.48288,250.0,397.17496,232.0,427.69342,250.0,427.30426,234.5,514.9884,252.0,513.45013,234.5,540.64813,254.5,539.59247
179,231.5,397.63312,250.0,397.30545,232.0,427.90515,250.0,427.46906,234.5,515.0354,252.0,513.4741,234.5,540.6438,254.5,539.59985
180,231.5,397.81384,250.0,397.49258,232.0,428.04965,250.0,427.56036,234.5,515.14056,252.0,513.56714,234.5,540.7241,254.5,539.65845
181,231.5,397.93985,250.0,397.56836,232.0,428.139,250.0,427.58142,234.5,515.09106,252.0,513.54913,234.5,540.6574,254.5,539.6048
182,231.5,398.13437,250.0,397.80612,232.0,428.32687,250.0,427.76297,234.5,515.2322,252.0,513.59644,234.5,540.6608,254.5,539.6237
